batch_id,copy_time_us,kernel_time_us
14634,7.488,9.952
14635,7.328,9.12
14636,7.296,9.28
14637,7.168,9.216
14638,7.296,9.408
14639,7.392,9.568
14640,7.392,9.088
14641,7.328,9.888
14642,7.648,9.664
14643,7.232,9.024
14644,7.232,9.344
14645,7.2,9.888
14646,7.296,10.08
14647,7.2,9.6
14648,7.264,9.056
14649,7.36,9.28
14650,7.552,9.952
14651,7.296,9.952
14652,7.264,9.088
14653,7.264,9.088
14654,7.296,10.016
14655,7.232,9.152
14656,7.552,9.12
14657,7.264,9.056
14658,7.296,9.344
14659,7.168,9.024
14660,7.2,9.088
14661,7.2,10.08
14662,7.264,9.952
14663,7.168,9.28
14664,7.52,9.76
14665,7.264,9.728
14666,7.328,10.08
14667,6.848,9.728
14668,7.36,9.12
14669,7.168,9.696
14670,7.392,9.632
14671,7.264,9.664
14672,7.296,9.792
14673,7.232,8.96
14674,7.232,9.344
14675,7.168,9.248
14676,7.328,9.248
14677,7.168,9.344
14678,7.232,9.728
14679,7.136,9.184
14680,7.264,9.248
14681,7.296,9.376
14682,7.264,9.536
14683,7.2,8.96
14684,7.296,9.504
14685,7.168,9.088
14686,7.264,9.408
14687,7.488,8.672
14688,7.328,9.376
14689,7.008,9.696
14690,7.232,9.12
14691,7.328,9.824
14692,7.488,8.832
14693,7.136,8.992
14694,7.296,9.248
14695,7.168,8.736
14696,7.52,9.088
14697,7.232,9.216
14698,7.296,8.864
14699,7.2,9.408
14700,7.264,9.152
14701,7.2,9.312
14702,7.232,9.088
14703,14.272,10.272
14704,7.616,9.728
14705,7.2,9.12
14706,6.88,9.664
14707,7.2,9.28
14708,7.52,7.712
14709,7.2,9.888
14710,6.848,9.632
14711,7.168,10.496
14712,7.232,8.896
14713,7.168,9.984
14714,7.232,8.96
14715,7.296,9.056
14716,7.296,9.184
14717,7.136,8.992
14718,7.52,8.896
14719,7.136,9.088
14720,7.264,8.192
14721,7.168,9.632
14722,7.264,8.96
14723,7.136,8.992
14724,7.2,9.408
14725,7.168,9.792
14726,7.232,9.216
14727,7.232,8.896
14728,7.552,8.96
14729,7.136,9.056
14730,7.232,8.928
14731,7.136,9.952
14732,7.264,9.728
14733,7.136,9.76
14734,7.264,9.088
14735,7.456,9.76
14736,7.296,9.12
14737,7.424,7.008
14738,7.296,9.952
14739,7.2,9.792
14740,7.616,9.408
14741,7.68,9.344
14742,7.296,9.216
14743,7.168,9.888
14744,7.392,9.056
14745,7.136,9.376
14746,7.296,8.992
14747,7.168,9.632
14748,7.232,9.792
14749,7.296,9.728
14750,7.36,9.28
14751,7.136,9.248
14752,7.328,9.664
14753,7.36,9.632
14754,7.584,8.992
14755,7.392,9.76
14756,7.328,8.992
14757,7.2,9.376
14758,7.264,9.248
14759,7.296,9.664
14760,7.296,9.152
14761,7.232,9.024
14762,7.296,9.312
14763,7.168,9.856
14764,7.264,9.12
14765,7.2,10.048
14766,7.296,9.92
14767,7.104,9.216
14768,7.232,9.408
14769,7.2,9.152
14770,7.296,8.896
14771,7.2,9.44
14772,7.296,9.12
14773,7.264,9.984
14774,7.52,9.856
14775,7.168,9.792
14776,7.232,9.76
14777,7.2,9.152
14778,7.264,9.728
14779,6.848,10.464
14780,7.296,9.824
14781,7.2,9.216
14782,7.296,9.216
14783,7.2,9.184
14784,7.264,8.96
14785,7.2,9.248
14786,7.36,9.216
14787,7.328,9.152
14788,7.264,9.248
14789,7.168,10.4
14790,7.264,9.984
14791,7.168,9.216
14792,7.296,9.28
14793,7.232,9.344
14794,7.392,9.952
14795,7.168,10.048
14796,8.032,8.672
14797,7.904,8.576
14798,8.16,9.088
14799,8.096,8.352
14800,8.16,9.088
14801,7.904,8.416
14802,7.936,8.768
14803,7.872,8.352
14804,8.16,9.088
14805,7.968,8.576
14806,8.096,8.48
14807,7.936,8.608
14808,8.224,8.768
14809,7.968,8.416
14810,8.064,8.576
14811,7.936,9.12
14812,8.064,8.448
14813,7.936,8.64
14814,8.16,8.96
14815,7.904,8.384
14816,8.096,8.448
14817,8.256,8.896
14818,8.032,8.416
14819,7.968,9.216
14820,8.096,9.024
14821,7.392,8.736
14822,8.16,8.544
14823,7.328,9.6
14824,6.816,10.848
14825,8.064,8.352
14826,8,9.216
14827,7.968,8.384
14828,8.064,8.64
14829,7.968,8.288
14830,8.064,9.216
14831,8,8.48
14832,8.352,8.896
14833,7.936,8.256
14834,8.224,9.088
14835,7.968,8.256
14836,8.224,8.992
14837,7.968,8.416
14838,8.032,9.184
14839,7.904,8.256
14840,8.064,8.48
14841,8.096,8.416
14842,8.064,9.152
14843,8,8.448
14844,8,9.216
14845,7.968,8.48
14846,7.968,9.312
14847,7.232,9.056
14848,7.328,9.184
14849,7.2,9.312
14850,7.456,9.696
14851,7.168,9.216
14852,7.232,9.312
14853,7.2,10.048
14854,7.456,9.792
14855,7.264,9.12
14856,7.296,9.984
14857,7.264,9.344
14858,7.296,9.12
14859,7.264,9.504
14860,8,8.992
14861,6.912,10.336
14862,6.88,9.984
14863,6.912,10.912
14864,7.04,10.016
14865,7.232,9.856
14866,6.88,10.976
14867,6.88,10.944
14868,7.168,9.952
14869,7.072,9.888
14870,7.296,9.088
14871,7.712,9.248
14872,7.616,8.416
14873,6.848,10.976
14874,6.848,10.464
14875,7.104,10.016
14876,7.456,9.376
14877,6.848,7.296
14878,6.88,11.072
14879,6.848,10.624
14880,7.2,10.144
14881,7.36,9.184
14882,7.392,8.736
14883,6.944,10.112
14884,6.912,10.304
14885,6.816,9.696
14886,7.552,9.6
14887,7.2,9.152
14888,7.2,9.344
14889,7.232,9.376
14890,7.296,9.248
14891,7.584,9.344
14892,7.264,9.216
14893,7.168,9.376
14894,7.264,9.216
14895,7.392,9.312
14896,7.584,9.664
14897,7.264,9.12
14898,7.328,9.216
14899,7.2,9.952
14900,7.296,9.248
14901,7.2,9.024
14902,7.264,9.76
14903,7.2,9.344
14904,7.36,9.088
14905,7.2,9.44
14906,7.296,9.248
14907,7.392,9.92
14908,7.424,9.088
14909,7.232,9.312
14910,7.328,9.248
14911,7.2,9.952
14912,7.232,9.216
14913,7.136,9.12
14914,7.264,9.088
14915,7.264,9.76
14916,7.328,9.152
14917,7.296,9.184
14918,7.264,9.984
14919,7.424,9.536
14920,7.328,9.696
14921,7.392,9.92
14922,7.296,9.088
14923,7.136,9.792
14924,7.36,9.664
14925,7.232,9.664
14926,7.52,9.984
14927,7.168,9.12
14928,7.456,9.856
14929,7.232,9.088
14930,7.296,9.376
14931,7.232,9.056
14932,8.16,9.088
14933,7.168,9.12
14934,7.36,9.184
14935,7.232,9.952
14936,7.328,9.184
14937,7.36,9.824
14938,7.264,9.088
14939,7.424,9.728
14940,7.392,9.952
14941,7.2,9.76
14942,7.328,9.664
14943,7.232,9.184
14944,7.488,9.504
14945,7.264,9.952
14946,7.36,9.632
14947,7.168,9.152
14948,7.328,9.888
14949,7.264,9.344
14950,7.616,9.664
14951,7.2,9.312
14952,7.488,9.824
14953,7.264,9.216
14954,7.264,9.952
14955,7.2,9.248
14956,7.328,9.888
14957,7.2,9.088
14958,7.264,9.344
14959,7.2,9.216
14960,6.976,11.264
14961,7.232,9.024
14962,7.68,9.728
14963,7.296,9.184
14964,7.264,9.952
14965,7.232,8.992
14966,7.296,9.28
14967,7.232,9.12
14968,7.264,9.376
14969,7.2,9.184
14970,6.848,10.176
14971,7.424,9.376
14972,7.488,9.024
14973,7.2,9.024
14974,7.328,8.928
14975,7.264,9.888
14976,7.552,9.024
14977,7.168,9.056
14978,7.36,8.896
14979,7.2,9.024
14980,7.328,9.152
14981,7.2,9.984
14982,7.36,9.024
14983,7.232,9.376
14984,7.552,8.96
14985,7.232,9.184
14986,7.36,8.896
14987,7.072,9.088
14988,7.296,9.376
14989,7.232,9.312
14990,7.648,14.944
14991,7.296,8.928
14992,7.296,8.896
14993,7.392,10.432
14994,7.552,9.344
14995,7.2,8.992
14996,7.456,9.824
14997,7.2,9.504
14998,7.36,9.216
14999,7.2,9.12
15000,7.36,9.312
15001,7.2,9.312
15002,7.552,9.6
15003,7.328,9.024
15004,7.424,9.888
15005,7.296,9.088
15006,7.328,8.896
15007,7.168,9.632
15008,7.264,9.824
15009,7.2,9.12
15010,7.264,8.96
15011,7.264,9.408
15012,7.296,9.152
15013,6.848,9.632
15014,7.584,8.896
15015,7.2,9.248
15016,7.424,9.152
15017,7.168,9.152
15018,7.552,9.824
15019,7.264,9.856
15020,7.52,9.504
15021,7.232,9.312
15022,6.88,11.808
15023,7.424,10.4
15024,7.264,9.152
15025,7.232,9.888
15026,7.296,9.216
15027,7.232,9.792
15028,7.264,9.184
15029,7.232,9.92
15030,7.552,9.824
15031,7.136,9.248
15032,7.52,9.12
15033,7.168,9.024
15034,7.232,9.376
15035,7.264,9.76
15036,7.328,9.28
15037,7.36,9.184
15038,7.456,9.888
15039,7.424,9.568
15040,7.264,8.832
15041,7.168,9.408
15042,7.296,9.216
15043,7.232,9.792
15044,7.52,9.824
15045,7.2,9.152
15046,7.584,9.088
15047,7.296,9.408
15048,7.296,9.216
15049,7.264,8.896
15050,7.296,8.96
15051,7.168,9.408
15052,7.296,9.728
15053,7.168,9.024
15054,7.552,9.728
15055,7.168,9.28
15056,7.328,9.728
15057,7.232,9.76
15058,7.296,9.28
15059,7.296,9.856
15060,7.392,9.376
15061,7.2,9.728
15062,7.328,9.984
15063,7.232,9.792
15064,7.36,9.408
15065,7.232,9.696
15066,7.552,9.792
15067,7.232,9.76
15068,7.584,9.952
15069,7.264,9.984
15070,7.424,9.632
15071,7.2,9.28
15072,7.488,9.12
15073,7.232,9.44
15074,7.456,9.824
15075,7.296,9.6
15076,7.328,9.504
15077,7.456,9.536
15078,7.584,9.408
15079,7.2,9.792
15080,7.328,9.952
15081,7.232,10.048
15082,7.328,9.92
15083,7.168,9.12
15084,7.456,9.056
15085,7.168,9.888
15086,7.584,9.76
15087,7.232,9.056
15088,7.296,9.28
15089,7.2,9.952
15090,7.488,9.984
15091,7.392,9.536
15092,7.296,9.056
15093,7.392,9.92
15094,7.2,9.088
15095,7.168,9.312
15096,7.264,9.952
15097,7.392,8.992
15098,7.296,9.28
15099,7.328,9.888
15100,7.328,9.088
15101,7.168,8.96
15102,7.392,9.152
15103,6.944,10.176
15104,7.52,9.728
15105,7.136,9.888
15106,7.072,10.08
15107,7.136,9.856
15108,7.296,9.056
15109,7.2,8.992
15110,7.296,9.344
15111,7.264,9.728
15112,7.552,9.76
15113,7.2,9.824
15114,7.264,9.344
15115,7.392,9.024
15116,7.296,9.28
15117,7.136,9.856
15118,7.552,9.824
15119,7.392,9.152
15120,7.296,9.024
15121,7.2,8.992
15122,7.392,9.152
15123,7.2,9.888
15124,7.52,8.992
15125,7.296,9.376
15126,7.52,9.792
15127,7.136,9.6
15128,7.552,8.992
15129,7.2,8.992
15130,7.296,9.088
15131,12.224,9.44
15132,7.328,9.408
15133,7.2,9.024
15134,7.296,9.696
15135,7.328,9.728
15136,7.136,10.016
15137,7.392,9.472
15138,7.328,9.248
15139,7.36,9.088
15140,7.296,9.376
15141,7.2,9.152
15142,7.456,9.184
15143,7.232,9.76
15144,7.296,9.024
15145,7.2,9.952
15146,7.264,9.28
15147,7.168,9.184
15148,7.328,9.184
15149,7.168,9.088
15150,7.52,9.856
15151,6.912,9.76
15152,6.848,9.824
15153,6.848,9.824
15154,7.904,8.032
15155,7.264,9.12
15156,7.424,9.664
15157,7.168,9.152
15158,15.68,9.44
15159,7.008,7.328
15160,6.912,9.728
15161,7.36,9.152
15162,6.88,10.368
15163,6.912,9.408
15164,6.976,9.568
15165,6.912,10.208
15166,6.88,10.048
15167,6.848,10.272
15168,7.008,9.6
15169,7.232,10.016
15170,7.072,9.952
15171,6.816,9.856
15172,7.776,8.992
15173,8.128,8.16
15174,14.56,10.464
15175,6.912,10.08
15176,6.88,10.24
15177,6.88,10.016
15178,7.776,9.568
15179,7.04,9.28
15180,7.264,9.248
15181,7.168,9.312
15182,7.488,9.728
15183,7.36,9.088
15184,7.488,9.056
15185,7.2,9.952
15186,7.392,9.152
15187,7.296,9.632
15188,7.552,9.472
15189,7.2,9.92
15190,7.264,9.12
15191,7.232,9.184
15192,7.392,9.216
15193,7.168,9.344
15194,7.264,9.76
15195,7.232,9.024
15196,7.296,8.928
15197,7.2,9.056
15198,7.36,9.088
15199,7.2,9.728
15200,7.36,9.056
15201,7.136,9.664
15202,7.552,9.248
15203,7.168,9.344
15204,7.52,9.504
15205,7.328,8.928
15206,7.328,9.792
15207,7.168,9.248
15208,7.232,9.952
15209,7.2,9.152
15210,7.232,9.92
15211,7.2,9.248
15212,7.232,9.408
15213,7.2,9.152
15214,7.328,9.28
15215,7.264,9.216
15216,7.264,9.664
15217,7.296,8.992
15218,7.296,9.184
15219,7.168,9.376
15220,7.296,9.856
15221,7.104,9.344
15222,7.552,9.056
15223,7.136,9.024
15224,7.36,9.344
15225,7.168,9.536
15226,7.424,9.6
15227,7.2,9.28
15228,7.584,9.696
15229,7.2,9.312
15230,7.296,9.952
15231,7.168,9.92
15232,7.2,9.952
15233,7.168,9.952
15234,7.296,10.144
15235,7.2,9.088
15236,7.264,9.44
15237,7.168,9.792
15238,7.296,10.016
15239,7.168,9.088
15240,7.2,9.152
15241,7.2,9.088
15242,7.264,9.408
15243,7.168,8.864
15244,7.2,9.184
15245,7.168,9.408
15246,7.648,9.536
15247,6.88,11.808
15248,7.296,9.824
15249,7.168,9.216
15250,6.816,10.048
15251,7.36,9.056
15252,7.264,9.472
15253,7.168,9.792
15254,7.328,9.28
15255,7.136,9.536
15256,7.36,9.12
15257,7.232,9.92
15258,7.36,9.888
15259,7.168,9.824
15260,7.296,9.12
15261,7.168,9.504
15262,7.328,9.12
15263,7.232,9.344
15264,7.424,9.376
15265,15.648,9.408
15266,6.88,10.304
15267,7.424,9.824
15268,7.456,9.376
15269,7.232,9.088
15270,7.36,9.248
15271,7.296,9.632
15272,7.36,9.12
15273,7.2,9.952
15274,7.36,9.12
15275,7.584,9.536
15276,7.232,9.12
15277,7.168,9.376
15278,7.264,9.312
15279,7.168,9.184
15280,7.232,8.896
15281,7.296,8.864
15282,7.328,10.048
15283,7.2,9.504
15284,7.392,9.312
15285,7.168,9.024
15286,7.584,8.96
15287,13.92,10.432
15288,7.456,9.92
15289,7.2,9.888
15290,7.52,9.536
15291,7.168,9.76
15292,7.328,9.024
15293,7.136,9.344
15294,7.328,9.248
15295,7.168,9.28
15296,7.264,9.248
15297,7.2,9.952
15298,7.296,9.024
15299,7.232,9.056
15300,7.104,10.56
15301,7.232,9.536
15302,7.232,9.856
15303,7.232,8.992
15304,7.264,9.44
15305,7.392,9.6
15306,7.552,8.992
15307,7.168,9.472
15308,7.36,9.792
15309,7.328,9.888
15310,7.296,9.12
15311,7.2,8.96
15312,7.296,9.856
15313,7.36,8.864
15314,7.552,9.408
15315,7.168,9.312
15316,7.328,9.632
15317,7.2,9.248
15318,7.296,9.472
15319,7.328,9.088
15320,7.552,9.696
15321,7.168,9.088
15322,7.296,9.376
15323,7.168,9.856
15324,7.264,9.792
15325,7.2,9.184
15326,7.36,8.928
15327,7.264,9.184
15328,7.328,9.344
15329,7.2,9.152
15330,7.36,9.248
15331,7.2,9.824
15332,7.328,9.504
15333,7.424,9.568
15334,7.264,9.312
15335,7.2,9.824
15336,7.392,9.632
15337,7.168,9.792
15338,7.232,9.28
15339,7.2,9.28
15340,7.264,9.76
15341,7.232,9.792
15342,7.296,9.216
15343,7.328,9.888
15344,7.552,9.888
15345,7.2,8.928
15346,7.328,9.12
15347,7.264,9.312
15348,7.36,9.088
15349,7.168,9.216
15350,7.552,9.056
15351,7.136,9.44
15352,7.328,9.568
15353,7.296,9.152
15354,7.328,8.96
15355,12.704,8.864
15356,7.52,9.44
15357,7.2,9.184
15358,7.328,9.28
15359,7.2,9.088
15360,7.296,9.28
15361,7.2,9.696
15362,7.296,8.96
15363,7.232,9.728
15364,7.264,9.92
15365,7.2,9.152
15366,7.488,9.824
15367,7.2,9.28
15368,7.296,9.696
15369,7.232,9.216
15370,7.296,9.472
15371,7.168,9.152
15372,7.296,9.856
15373,7.2,9.344
15374,7.264,9.408
15375,7.168,9.76
15376,7.296,9.696
15377,7.168,9.696
15378,7.488,9.6
15379,7.168,9.568
15380,7.264,9.344
15381,7.168,9.408
15382,6.848,10.016
15383,7.168,9.696
15384,7.424,9.76
15385,7.232,9.792
15386,7.36,9.024
15387,7.232,9.952
15388,7.296,9.248
15389,7.232,9.44
15390,7.52,9.696
15391,7.2,9.216
15392,7.36,9.792
15393,7.168,9.888
15394,7.424,9.568
15395,7.2,9.792
15396,7.232,9.76
15397,7.136,9.824
15398,7.52,9.504
15399,7.2,9.152
15400,7.296,9.408
15401,7.392,8.8
15402,7.296,9.92
15403,7.36,9.024
15404,7.552,9.728
15405,7.168,9.216
15406,7.232,8.96
15407,7.424,9.728
15408,7.392,9.6
15409,7.168,9.28
15410,7.168,9.824
15411,7.264,8.992
15412,7.584,9.984
15413,7.52,8.672
15414,7.264,9.056
15415,7.136,10.016
15416,7.296,9.088
15417,7.2,9.024
15418,7.552,9.696
15419,7.232,9.216
15420,7.264,9.344
15421,7.392,9.568
15422,7.264,9.856
15423,7.168,8.992
15424,7.232,8.992
15425,7.36,9.344
15426,7.296,9.472
15427,7.488,8.896
15428,7.328,8.768
15429,7.2,9.92
15430,7.328,9.056
15431,6.912,9.984
15432,7.04,10.24
15433,6.912,10.336
15434,6.944,10.08
15435,7.136,9.696
15436,7.936,9.472
15437,6.944,9.92
15438,7.104,9.568
15439,6.944,10.144
15440,7.296,9.632
15441,7.584,9.376
15442,6.976,10.688
15443,6.944,10.112
15444,6.784,10.56
15445,6.976,9.824
15446,7.264,9.76
15447,6.912,10.528
15448,7.968,9.344
15449,7.712,8.96
15450,7.264,10.08
15451,7.264,9.536
15452,6.816,9.728
15453,6.944,10.368
15454,6.912,10.528
15455,6.912,10.144
15456,7.104,9.696
15457,7.36,9.92
15458,7.264,9.024
15459,7.232,9.28
15460,7.264,9.056
15461,7.2,8.96
15462,6.816,9.856
15463,7.2,9.92
15464,7.264,9.76
15465,7.2,9.312
15466,7.36,9.216
15467,7.296,9.888
15468,7.296,9.024
15469,7.232,9.824
15470,6.912,10.432
15471,7.168,9.696
15472,7.296,9.344
15473,7.2,9.12
15474,7.36,9.76
15475,7.104,9.76
15476,7.264,9.76
15477,7.136,9.12
15478,7.296,9.024
15479,7.264,9.472
15480,7.296,9.792
15481,7.232,9.792
15482,7.296,9.248
15483,7.264,9.344
15484,7.296,9.856
15485,7.2,9.28
15486,7.264,8.992
15487,7.328,8.864
15488,7.264,9.12
15489,7.264,9.888
15490,7.296,9.824
15491,7.2,9.184
15492,7.296,8.992
15493,7.2,9.152
15494,7.296,9.12
15495,7.232,9.984
15496,7.232,9.28
15497,7.36,9.12
15498,7.296,9.088
15499,7.328,9.376
15500,7.104,11.36
15501,7.2,8.992
15502,7.552,9.056
15503,7.2,9.376
15504,7.264,9.312
15505,7.2,9.088
15506,7.264,8.992
15507,7.264,9.472
15508,7.52,9.504
15509,7.136,9.888
15510,7.296,9.28
15511,7.136,9.344
15512,7.264,8.96
15513,7.2,9.408
15514,7.36,9.792
15515,7.232,9.216
15516,7.232,9.536
15517,7.264,9.088
15518,7.296,9.44
15519,7.168,9.824
15520,7.232,9.76
15521,7.328,9.632
15522,7.552,9.824
15523,7.456,9.28
15524,7.456,9.504
15525,7.552,9.44
15526,7.52,9.152
15527,7.136,9.216
15528,7.36,10.048
15529,7.456,8.8
15530,7.328,9.28
15531,7.2,8.928
15532,7.232,9.6
15533,7.2,9.152
15534,7.616,9.376
15535,7.168,9.184
15536,7.296,9.376
15537,7.2,9.216
15538,7.232,9.152
15539,7.232,9.408
15540,7.296,9.248
15541,7.168,9.44
15542,7.488,8.704
15543,7.136,9.024
15544,7.584,9.056
15545,7.168,9.12
15546,7.008,9.536
15547,7.264,9.44
15548,7.424,9.088
15549,7.232,9.856
15550,7.36,9.664
15551,13.28,10.592
15552,7.264,9.024
15553,7.264,9.344
15554,7.232,9.152
15555,7.136,9.76
15556,7.296,9.056
15557,7.136,9.28
15558,7.296,9.184
15559,7.232,9.568
15560,7.296,9.152
15561,7.2,9.856
15562,7.296,9.152
15563,7.168,9.888
15564,7.2,9.28
15565,7.168,9.472
15566,7.264,9.152
15567,7.2,9.664
15568,7.328,9.024
15569,7.36,9.536
15570,7.264,8.992
15571,6.816,9.632
15572,7.296,9.28
15573,7.2,9.344
15574,7.584,9.152
15575,7.264,9.984
15576,7.264,9.152
15577,7.168,9.216
15578,7.392,9.024
15579,7.168,9.12
15580,7.456,9.952
15581,7.2,9.408
15582,7.328,9.28
15583,7.2,9.728
15584,7.2,9.088
15585,7.104,9.152
15586,7.232,9.248
15587,7.168,9.184
15588,7.616,9.056
15589,7.232,9.408
15590,7.296,9.376
15591,7.296,9.152
15592,7.648,9.6
15593,7.168,9.12
15594,7.2,9.344
15595,7.168,9.12
15596,7.232,9.216
15597,7.136,9.536
15598,7.296,9.184
15599,7.392,9.6
15600,7.008,9.728
15601,6.912,9.984
15602,6.88,9.664
15603,6.72,10.144
15604,6.88,9.44
15605,7.168,9.632
15606,6.944,9.632
15607,7.008,9.6
15608,7.36,10.176
15609,7.232,9.056
15610,6.88,9.376
15611,6.976,10.176
15612,7.616,9.216
15613,6.912,10.272
15614,7.776,8.864
15615,6.848,9.632
15616,7.296,8.352
15617,13.664,11.008
15618,8.384,15.616
15619,7.488,7.712
15620,7.456,9.6
15621,6.944,9.184
15622,7.296,9.184
15623,14.208,10.432
15624,7.328,9.632
15625,7.232,9.76
15626,7.296,9.184
15627,7.136,9.312
15628,7.424,9.888
15629,6.88,9.92
15630,7.616,8.96
15631,7.168,9.792
15632,7.328,9.952
15633,7.2,9.888
15634,7.264,9.184
15635,7.296,9.344
15636,7.296,9.216
15637,7.168,9.024
15638,7.296,8.96
15639,7.392,9.824
15640,7.104,10.304
15641,7.232,8.992
15642,7.296,9.344
15643,7.2,9.856
15644,7.168,9.888
15645,7.2,9.76
15646,7.296,9.088
15647,7.168,9.344
15648,7.36,9.088
15649,7.168,9.792
15650,7.296,9.728
15651,7.2,9.856
15652,7.552,8.896
15653,7.232,9.312
15654,7.296,9.056
15655,7.2,9.056
15656,7.36,9.152
15657,7.232,9.632
15658,7.232,9.28
15659,7.168,9.056
15660,7.264,9.024
15661,7.2,9.056
15662,7.36,8.928
15663,11.52,10.176
15664,6.848,10.528
15665,7.168,9.056
15666,7.296,9.6
15667,7.008,9.792
15668,7.552,9.152
15669,7.168,9.152
15670,7.2,9.6
15671,7.136,9.888
15672,7.328,9.76
15673,7.168,9.312
15674,7.328,9.472
15675,7.2,9.856
15676,7.264,9.152
15677,7.168,9.28
15678,7.328,9.248
15679,7.168,9.152
15680,7.2,9.472
15681,7.104,9.76
15682,7.232,9.088
15683,7.168,9.408
15684,7.232,9.344
15685,7.2,9.312
15686,7.232,9.088
15687,6.88,9.536
15688,7.232,9.12
15689,7.232,9.216
15690,7.296,9.344
15691,7.072,9.408
15692,7.296,9.632
15693,7.2,9.152
15694,7.264,9.088
15695,7.168,9.152
15696,7.552,10.048
15697,6.88,10.56
15698,7.264,8.992
15699,7.168,9.536
15700,7.2,9.824
15701,7.392,9.12
15702,7.296,9.76
15703,7.584,8.256
15704,16.064,8.384
15705,7.104,10.048
15706,7.648,9.408
15707,7.36,9.44
15708,6.464,10.944
15709,7.2,9.92
15710,6.88,9.888
15711,7.168,9.504
15712,14.176,10.432
15713,7.168,9.696
15714,7.328,9.6
15715,7.136,9.12
15716,7.296,9.44
15717,7.232,9.76
15718,7.456,9.376
15719,7.296,9.536
15720,7.232,9.312
15721,7.456,9.888
15722,7.296,9.024
15723,7.168,9.312
15724,7.232,9.248
15725,7.168,8.992
15726,7.52,9.888
15727,7.136,9.184
15728,7.296,9.408
15729,7.168,9.024
15730,7.36,9.344
15731,7.264,9.76
15732,7.296,9.696
15733,7.232,9.728
15734,7.52,9.504
15735,7.2,9.696
15736,6.912,9.312
15737,7.2,9.28
15738,7.264,9.856
15739,7.264,9.152
15740,7.584,9.056
15741,7.168,9.408
15742,7.328,9.728
15743,7.2,9.184
15744,7.232,9.248
15745,7.168,9.024
15746,7.296,9.312
15747,12.064,10.24
15748,7.296,8.96
15749,7.36,9.728
15750,7.264,9.728
15751,7.168,9.536
15752,7.456,9.568
15753,7.168,9.728
15754,7.52,8.992
15755,7.136,9.088
15756,7.36,9.664
15757,7.424,9.088
15758,7.296,9.824
15759,7.232,9.728
15760,7.552,9.472
15761,7.2,9.792
15762,7.2,9.152
15763,7.2,9.344
15764,7.424,9.6
15765,7.2,9.28
15766,7.232,9.696
15767,7.168,9.92
15768,7.264,9.696
15769,7.136,9.248
15770,7.52,9.696
15771,7.232,9.696
15772,7.296,9.088
15773,7.168,10.016
15774,7.328,9.088
15775,11.776,10.208
15776,7.2,9.664
15777,7.232,10.048
15778,7.328,9.152
15779,7.232,9.088
15780,7.2,9.056
15781,7.168,9.632
15782,7.264,9.792
15783,7.168,9.248
15784,7.232,9.504
15785,7.168,9.728
15786,7.232,9.824
15787,7.168,9.344
15788,7.36,9.056
15789,7.2,9.664
15790,7.168,9.92
15791,7.168,9.44
15792,7.232,9.824
15793,7.2,9.824
15794,7.296,9.76
15795,7.168,9.824
15796,7.2,9.664
15797,7.168,9.92
15798,7.52,9.184
15799,7.136,9.504
15800,7.552,9.6
15801,7.136,9.888
15802,7.328,9.76
15803,7.424,14.816
15804,7.552,9.44
15805,7.136,9.216
15806,7.52,9.728
15807,7.168,9.28
15808,6.912,10.88
15809,6.912,12.256
15810,7.328,9.568
15811,7.232,9.056
15812,7.264,9.824
15813,7.2,9.824
15814,7.296,9.088
15815,7.136,9.472
15816,7.552,9.568
15817,7.2,9.664
15818,7.584,8.992
15819,7.232,9.568
15820,7.296,9.696
15821,7.168,9.76
15822,7.264,9.344
15823,7.584,8.768
15824,7.552,9.152
15825,7.168,17.184
15826,7.36,9.216
15827,7.232,9.888
15828,7.296,9.728
15829,7.072,9.312
15830,7.328,9.312
15831,7.264,9.056
15832,7.264,8.896
15833,7.36,9.28
15834,6.88,10.144
15835,7.232,9.408
15836,7.328,9.888
15837,7.328,10.016
15838,6.912,10.112
15839,7.584,9.728
15840,8,9.184
15841,7.36,9.504
15842,7.264,10.016
15843,7.584,9.472
15844,8,9.312
15845,7.2,9.76
15846,6.912,10.176
15847,7.232,9.92
15848,7.392,9.728
15849,7.072,10.688
15850,7.232,9.376
15851,7.008,10.816
15852,7.168,9.44
15853,7.264,9.792
15854,15.456,9.376
15855,7.328,9.024
15856,6.88,9.984
15857,7.04,10.048
15858,10.592,11.072
15859,6.944,10.24
15860,15.392,9.28
15861,7.04,8.736
15862,15.68,9.44
15863,6.88,9.44
15864,6.816,9.824
15865,6.848,10.048
15866,6.88,8.192
15867,7.232,7.872
15868,7.328,9.888
15869,16.064,8.384
15870,6.88,10.208
15871,6.848,10.272
15872,6.912,8.992
15873,7.424,9.952
15874,7.616,9.408
15875,6.816,9.472
15876,7.456,9.568
15877,6.272,10.944
15878,7.52,9.856
15879,6.88,10.464
15880,6.944,9.344
15881,6.816,9.728
15882,7.232,9.024
15883,7.2,9.184
15884,7.264,9.76
15885,7.328,9.6
15886,7.296,9.632
15887,7.168,9.12
15888,7.328,9.92
15889,7.296,9.152
15890,7.552,9.696
15891,7.2,9.792
15892,7.328,9.376
15893,7.232,9.792
15894,7.232,9.664
15895,7.136,9.792
15896,7.232,9.856
15897,7.2,9.088
15898,7.2,9.984
15899,7.2,9.696
15900,7.392,9.696
15901,7.2,9.472
15902,7.296,9.728
15903,7.104,9.152
15904,7.36,9.344
15905,7.168,9.856
